last_updated,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,pm2_5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination,year,month,day,day_of_week,week_of_year,season_Spring,season_Summer,season_Winter,is_outlier,lag_1,lag_7,rolling_mean_7,rolling_mean_30
2025-03-20,51.5171,-0.1062,1742463900.0,15.1,59.2,3.8,6.1,136.0,1020.0,30.12,0.0,0.0,59.0,0.0,15.1,59.2,10.0,6.0,1.2,5.1,8.2,582.75,17.0,106.375,17.76,47.915,66.415,3.0,5.0,73.0,2025.0,3.0,20.0,3.0,12.0,1.0,0.0,0.0,0.0,9.4,4.2,7.3999999999999995,7.65
2025-03-21,51.5171,-0.1062,1742549400.0,14.2,57.6,9.6,15.5,107.0,1008.0,29.77,0.0,0.0,63.0,0.0,13.1,55.5,10.0,6.0,1.1,12.5,20.2,434.75,44.0,57.35,7.955,27.195,38.11,2.0,3.0,64.0,2025.0,3.0,21.0,4.0,12.0,1.0,0.0,0.0,0.0,15.1,4.2,8.82857142857143,7.986666666666667
2025-03-22,51.5171,-0.1062,1742635800.0,13.2,55.8,8.3,13.3,135.0,1000.0,29.53,0.65,0.03,88.0,50.0,12.0,53.7,10.0,6.0,0.7,11.0,17.7,370.0,45.0,50.135,6.105,16.835,26.455,2.0,2.0,55.0,2025.0,3.0,22.0,5.0,12.0,1.0,0.0,0.0,0.0,14.2,5.3,9.957142857142857,8.026666666666667
2025-03-23,51.5171,-0.1062,1742723100.0,11.1,52.0,2.5,4.0,36.0,1002.0,29.59,0.0,0.0,94.0,75.0,11.3,52.4,6.0,3.0,0.9,3.4,5.4,462.5,26.0,52.725,7.4,39.405,41.255,2.0,4.0,45.0,2025.0,3.0,23.0,6.0,12.0,1.0,0.0,0.0,0.0,13.2,5.4,10.771428571428572,7.959999999999999
2025-03-24,51.5171,-0.1062,1742809500.0,7.4,45.3,7.4,11.9,15.0,1018.0,30.06,0.0,0.0,81.0,100.0,5.2,41.3,7.0,4.0,0.9,9.5,15.3,438.45,42.0,40.515,6.66,39.22,41.07,2.0,4.0,35.0,2025.0,3.0,24.0,0.0,13.0,1.0,0.0,0.0,0.0,11.1,6.0,10.971428571428573,7.873333333333334
2025-03-25,51.5171,-0.1062,1742894100.0,7.1,44.8,5.6,9.0,274.0,1022.0,30.18,0.0,0.0,100.0,25.0,5.4,41.7,5.0,3.0,2.2,7.0,11.2,468.05,42.0,70.67,10.545,53.095,64.75,3.0,6.0,25.0,2025.0,3.0,25.0,1.0,13.0,1.0,0.0,0.0,0.0,7.4,6.4,11.071428571428571,7.766666666666667
2025-03-26,51.5171,-0.1062,1742981400.0,12.3,54.1,2.5,4.0,133.0,1026.0,30.3,0.0,0.0,82.0,25.0,12.7,54.8,10.0,6.0,1.8,3.0,4.8,482.85,15.0,84.545,13.505,28.49,45.325,2.0,3.0,16.0,2025.0,3.0,26.0,2.0,13.0,1.0,0.0,0.0,0.0,7.1,9.4,11.485714285714284,7.833333333333333
2025-03-27,51.5171,-0.1062,1743067800.0,9.1,48.4,5.8,9.4,244.0,1022.0,30.18,0.0,0.0,87.0,75.0,7.7,45.8,10.0,6.0,1.9,6.9,11.1,384.8,36.0,65.675,6.29,27.01,27.38,2.0,3.0,9.0,2025.0,3.0,27.0,3.0,13.0,1.0,0.0,0.0,0.0,12.3,15.1,10.62857142857143,7.866666666666666
2025-03-28,51.5171,-0.1062,1743155100.0,11.1,52.0,10.1,16.2,253.0,1011.0,29.85,0.3,0.01,87.0,25.0,9.1,48.5,10.0,6.0,0.2,14.8,23.8,286.75,52.0,44.585,3.515,8.51,12.025,1.0,1.0,3.0,2025.0,3.0,28.0,4.0,13.0,1.0,0.0,0.0,0.0,9.1,14.2,10.185714285714285,8.026666666666666
2025-03-29,51.5171,-0.1062,1743239700.0,10.0,50.0,6.3,10.1,298.0,1023.0,30.21,0.0,0.0,62.0,75.0,8.6,47.5,10.0,6.0,1.7,7.2,11.6,349.65,62.0,21.275,4.995,11.47,21.46,1.0,1.0,0.0,2025.0,3.0,29.0,5.0,13.0,1.0,0.0,0.0,0.0,11.1,13.2,9.72857142857143,8.146666666666667
2025-03-30,51.5171,-0.1062,1743327000.0,12.2,54.0,12.3,19.8,306.0,1020.0,30.12,0.0,0.0,58.0,25.0,10.2,50.3,10.0,6.0,2.1,14.2,22.8,277.5,78.0,11.1,2.775,11.285,17.76,1.0,1.0,0.0,2025.0,3.0,30.0,6.0,13.0,1.0,0.0,0.0,0.0,10.0,11.1,9.885714285714286,8.416666666666666
2025-03-31,51.5171,-0.1062,1743412500.0,10.0,50.0,4.7,7.6,66.0,1029.0,30.39,0.0,0.0,71.0,0.0,9.1,48.4,10.0,6.0,2.2,5.4,8.7,466.2,42.0,78.07,13.32,17.205,32.93,2.0,2.0,3.0,2025.0,3.0,31.0,0.0,14.0,1.0,0.0,0.0,0.0,12.2,7.4,10.257142857142856,8.703333333333335
2025-04-01,51.5171,-0.1062,1743499800.0,10.3,50.5,11.6,18.7,90.0,1027.0,30.33,0.0,0.0,66.0,25.0,7.9,46.2,10.0,6.0,2.2,13.4,21.5,394.05,53.0,43.845,6.66,23.68,32.93,2.0,2.0,9.0,2025.0,4.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,10.0,7.1,10.714285714285714,8.9
2025-04-02,51.5171,-0.1062,1743584400.0,10.1,50.2,15.4,24.8,79.0,1023.0,30.21,0.0,0.0,66.0,0.0,7.1,44.7,10.0,6.0,1.8,17.8,28.6,362.6,61.0,29.97,5.365,15.725,21.09,2.0,2.0,17.0,2025.0,4.0,2.0,2.0,14.0,1.0,0.0,0.0,0.0,10.3,12.3,10.4,9.166666666666666
2025-04-03,51.5171,-0.1062,1743670800.0,12.1,53.8,12.1,19.4,89.0,1019.0,30.09,0.0,0.0,67.0,0.0,10.1,50.1,10.0,6.0,1.6,13.9,22.4,414.4,59.0,39.22,7.03,32.005,40.7,2.0,3.0,27.0,2025.0,4.0,3.0,3.0,14.0,1.0,0.0,0.0,0.0,10.1,9.1,10.828571428571427,9.430000000000001
2025-04-04,51.5171,-0.1062,1743758100.0,16.3,61.3,10.5,16.9,74.0,1019.0,30.09,0.0,0.0,55.0,0.0,16.3,61.3,10.0,6.0,1.5,12.2,19.6,451.4,46.0,51.43,9.435,55.5,63.27,3.0,7.0,38.0,2025.0,4.0,4.0,4.0,14.0,1.0,0.0,0.0,0.0,12.1,11.1,11.571428571428571,9.736666666666668
2025-04-05,51.5171,-0.1062,1743843600.0,9.0,48.2,11.4,18.4,59.0,1020.0,30.12,0.0,0.0,71.0,0.0,6.3,43.3,10.0,6.0,1.9,13.1,21.1,310.8,68.0,16.465,3.33,9.435,26.455,1.0,1.0,49.0,2025.0,4.0,5.0,5.0,14.0,1.0,0.0,0.0,0.0,16.3,10.0,11.428571428571429,9.693333333333333
2025-04-06,51.5171,-0.1062,1743930000.0,9.0,48.2,12.5,20.2,77.0,1023.0,30.21,0.0,0.0,66.0,0.0,6.1,43.0,10.0,6.0,2.1,14.4,23.2,325.6,67.0,19.61,4.07,13.135,20.535,1.0,2.0,59.0,2025.0,4.0,6.0,6.0,14.0,1.0,0.0,0.0,0.0,9.0,12.2,10.971428571428573,9.520000000000001
2025-04-07,51.5171,-0.1062,1744017300.0,10.2,50.4,9.4,15.1,74.0,1026.0,30.3,0.0,0.0,58.0,0.0,8.2,46.7,10.0,6.0,2.1,10.8,17.4,392.2,55.0,36.63,8.325,26.085,33.855,2.0,3.0,69.0,2025.0,4.0,7.0,0.0,15.0,1.0,0.0,0.0,0.0,9.0,10.0,11.0,9.453333333333335
2025-04-08,51.5171,-0.1062,1744104600.0,11.4,52.5,6.3,10.1,70.0,1028.0,30.36,0.0,0.0,66.0,0.0,10.3,50.5,10.0,6.0,1.7,7.2,11.6,423.65,43.0,52.91,8.88,46.435,55.685,3.0,5.0,78.0,2025.0,4.0,8.0,1.0,15.0,1.0,0.0,0.0,0.0,10.2,10.3,11.157142857142857,9.423333333333334
2025-04-09,51.5171,-0.1062,1744190100.0,9.2,48.6,10.7,17.3,38.0,1029.0,30.39,0.0,0.0,66.0,50.0,6.7,44.0,10.0,6.0,1.9,12.3,19.9,327.45,63.0,28.49,4.44,16.835,21.645,2.0,2.0,86.0,2025.0,4.0,9.0,2.0,15.0,1.0,0.0,0.0,0.0,11.4,10.1,11.028571428571428,9.453333333333331
2025-04-10,51.5171,-0.1062,1744276500.0,8.3,46.9,5.4,8.6,34.0,1032.0,30.47,0.0,0.0,71.0,50.0,6.9,44.4,10.0,6.0,2.1,6.2,9.9,334.85,62.0,38.48,6.29,13.69,20.905,1.0,2.0,92.0,2025.0,4.0,10.0,3.0,15.0,1.0,0.0,0.0,0.0,9.2,12.1,10.485714285714286,9.49
2025-04-11,51.5171,-0.1062,1744362900.0,12.4,54.3,3.8,6.1,272.0,1023.0,30.21,0.0,0.0,67.0,0.0,12.2,54.0,10.0,6.0,2.1,4.4,7.1,438.45,38.0,68.265,13.135,45.88,53.835,3.0,5.0,96.0,2025.0,4.0,11.0,4.0,15.0,1.0,0.0,0.0,0.0,8.3,16.3,9.928571428571429,9.733333333333333
2025-04-12,51.5171,-0.1062,1744449300.0,15.0,59.0,8.9,14.4,122.0,1009.0,29.8,0.0,0.0,59.0,75.0,14.1,57.4,8.0,4.0,2.0,10.3,16.6,495.8,51.0,47.36,9.065,69.93,80.29,4.0,9.0,99.0,2025.0,4.0,12.0,5.0,15.0,1.0,0.0,0.0,0.0,12.4,9.0,10.785714285714286,10.093333333333334
2025-04-13,51.5171,-0.1062,1744534800.0,11.0,51.8,8.5,13.7,258.0,1003.0,29.62,0.0,0.0,76.0,25.0,9.3,48.8,10.0,6.0,2.0,9.8,15.7,386.65,70.0,24.605,3.33,35.705,36.815,2.0,3.0,100.0,2025.0,4.0,13.0,6.0,15.0,1.0,0.0,0.0,0.0,15.0,9.0,11.071428571428571,10.32
2025-04-14,51.5171,-0.1062,1744623000.0,12.1,53.8,9.4,15.1,181.0,1006.0,29.71,0.0,0.0,67.0,25.0,10.5,50.9,10.0,6.0,1.8,10.8,17.4,329.3,74.0,24.42,3.145,9.25,17.945,1.0,1.0,99.0,2025.0,4.0,14.0,0.0,16.0,1.0,0.0,0.0,0.0,11.0,10.2,11.342857142857142,10.546666666666665
2025-04-15,51.5171,-0.1062,1744708500.0,11.2,52.2,6.5,10.4,200.0,996.0,29.41,0.03,0.0,94.0,100.0,10.0,50.0,7.0,4.0,1.3,7.8,12.6,484.7,21.0,83.62,7.4,38.295,40.145,2.0,4.0,97.0,2025.0,4.0,15.0,1.0,16.0,1.0,0.0,0.0,0.0,12.1,11.4,11.314285714285715,10.74
2025-04-16,51.5171,-0.1062,1744794000.0,11.3,52.3,17.2,27.7,223.0,1002.0,29.59,0.0,0.0,58.0,50.0,8.4,47.2,10.0,6.0,2.0,19.8,31.9,318.2,72.0,19.61,2.035,5.92,9.435,1.0,1.0,92.0,2025.0,4.0,16.0,2.0,16.0,1.0,0.0,0.0,0.0,11.2,9.2,11.614285714285714,10.916666666666666
2025-04-17,51.5171,-0.1062,1744879500.0,10.3,50.5,2.2,3.6,136.0,1013.0,29.91,0.0,0.0,66.0,0.0,10.6,51.0,10.0,6.0,1.2,2.3,3.7,466.2,53.0,70.115,12.58,22.2,33.3,2.0,2.0,86.0,2025.0,4.0,17.0,3.0,16.0,1.0,0.0,0.0,0.0,11.3,8.3,11.900000000000002,11.046666666666665
2025-04-18,51.5171,-0.1062,1744967700.0,14.0,57.2,12.5,20.2,152.0,1011.0,29.85,0.0,0.0,63.0,50.0,12.4,54.3,10.0,6.0,2.0,14.4,23.2,353.35,67.0,43.105,5.55,13.32,17.02,1.0,2.0,79.0,2025.0,4.0,18.0,4.0,16.0,1.0,0.0,0.0,0.0,10.3,12.4,12.12857142857143,11.2
2025-04-19,51.5171,-0.1062,1745053200.0,13.4,56.1,13.2,21.2,84.0,1007.0,29.74,0.0,0.0,62.0,75.0,11.6,52.8,10.0,6.0,1.1,17.7,28.4,353.35,58.0,27.38,3.885,21.645,25.715,2.0,2.0,71.0,2025.0,4.0,19.0,5.0,16.0,1.0,0.0,0.0,0.0,14.0,15.0,11.9,11.143333333333333
2025-04-20,51.5171,-0.1062,1745139600.0,9.3,48.7,11.0,17.6,77.0,1008.0,29.77,0.0,0.0,66.0,75.0,6.7,44.1,10.0,6.0,1.4,12.6,20.3,305.25,71.0,19.98,2.405,11.1,16.65,1.0,1.0,61.0,2025.0,4.0,20.0,6.0,16.0,1.0,0.0,0.0,0.0,13.4,11.0,11.657142857142857,10.979999999999999
2025-04-21,51.5171,-0.1062,1745226000.0,12.0,53.6,4.5,7.2,205.0,1009.0,29.8,0.0,0.0,82.0,50.0,11.5,52.7,8.0,4.0,2.4,5.1,8.3,349.65,58.0,48.285,6.66,26.085,29.785,2.0,3.0,51.0,2025.0,4.0,21.0,0.0,17.0,1.0,0.0,0.0,0.0,9.3,12.1,11.642857142857142,10.94
2025-04-22,51.5171,-0.1062,1745313300.0,12.2,54.0,7.4,11.9,243.0,1017.0,30.03,0.0,0.0,77.0,75.0,11.0,51.8,10.0,6.0,2.5,8.5,13.7,364.45,65.0,38.48,4.995,14.615,26.825,1.0,2.0,41.0,2025.0,4.0,22.0,1.0,17.0,1.0,0.0,0.0,0.0,12.0,11.2,11.785714285714286,10.976666666666665
2025-04-23,51.5171,-0.1062,1745398800.0,9.1,48.4,11.6,18.7,80.0,1009.0,29.8,0.05,0.0,87.0,75.0,6.4,43.5,10.0,6.0,0.3,16.7,26.8,323.75,80.0,37.555,2.775,5.735,7.77,1.0,1.0,30.0,2025.0,4.0,23.0,2.0,17.0,1.0,0.0,0.0,0.0,12.2,11.3,11.471428571428573,11.033333333333333
2025-04-24,51.5171,-0.1062,1745485200.0,10.1,50.2,7.4,11.9,24.0,1022.0,30.18,0.0,0.0,76.0,25.0,8.5,47.2,10.0,6.0,2.7,8.5,13.7,333.0,70.0,32.56,3.885,29.415,37.185,2.0,3.0,20.0,2025.0,4.0,24.0,3.0,17.0,1.0,0.0,0.0,0.0,9.1,10.3,11.442857142857141,11.133333333333333
2025-04-25,51.5171,-0.1062,1745570700.0,11.3,52.3,5.1,8.3,89.0,1023.0,30.21,0.0,0.0,71.0,0.0,10.5,50.9,10.0,6.0,1.7,5.9,9.5,345.95,54.0,48.285,4.995,22.755,29.97,2.0,2.0,12.0,2025.0,4.0,25.0,4.0,17.0,1.0,0.0,0.0,0.0,10.1,14.0,11.057142857142855,11.1
2025-04-26,51.5171,-0.1062,1745658000.0,12.3,54.1,6.9,11.2,85.0,1022.0,30.18,0.01,0.0,77.0,25.0,11.2,52.2,7.0,4.0,1.5,8.0,12.9,410.7,50.0,55.685,7.03,34.04,42.735,2.0,3.0,5.0,2025.0,4.0,26.0,5.0,17.0,1.0,0.0,0.0,0.0,11.3,13.4,10.900000000000002,11.206666666666667
2025-04-27,51.5171,-0.1062,1745743500.0,13.2,55.8,2.2,3.6,275.0,1026.0,30.3,0.0,0.0,77.0,50.0,13.8,56.8,9.0,5.0,1.7,6.7,10.8,538.35,41.0,62.53,13.875,56.61,61.605,3.0,7.0,1.0,2025.0,4.0,27.0,6.0,17.0,1.0,0.0,0.0,0.0,12.3,9.3,11.457142857142856,11.276666666666666
2025-04-28,51.5171,-0.1062,1745832600.0,18.2,64.8,2.5,4.0,162.0,1027.0,30.33,0.0,0.0,56.0,0.0,18.2,64.8,10.0,6.0,3.0,2.8,4.6,510.6,39.0,81.4,13.875,65.49,72.15,4.0,9.0,0.0,2025.0,4.0,28.0,0.0,18.0,1.0,0.0,0.0,0.0,13.2,12.0,12.342857142857142,11.55
2025-04-29,51.5171,-0.1062,1745916300.0,17.1,62.8,6.3,10.1,86.0,1027.0,30.33,0.0,0.0,52.0,25.0,17.1,62.8,10.0,6.0,1.9,7.2,11.6,429.2,63.0,70.855,13.875,64.01,70.3,3.0,8.0,2.0,2025.0,4.0,29.0,1.0,18.0,1.0,0.0,0.0,0.0,18.2,12.2,13.042857142857144,11.713333333333333
2025-04-30,51.5171,-0.1062,1746002700.0,16.2,61.2,4.0,6.5,78.0,1023.0,30.21,0.0,0.0,72.0,0.0,16.2,61.2,10.0,6.0,1.9,4.6,7.5,460.65,40.0,80.105,13.32,61.975,77.33,3.0,8.0,7.0,2025.0,4.0,30.0,2.0,18.0,1.0,0.0,0.0,0.0,17.1,9.1,14.057142857142855,11.919999999999998
2025-05-01,51.5171,-0.1062,1746090000.0,22.4,72.3,4.7,7.6,161.0,1018.0,30.06,0.0,0.0,41.0,0.0,24.4,75.9,10.0,6.0,3.2,5.4,8.7,479.15,58.0,80.29,11.655,65.675,76.22,4.0,9.0,14.0,2025.0,5.0,1.0,3.0,18.0,1.0,0.0,0.0,0.0,16.2,10.1,15.814285714285715,12.323333333333332
2025-05-02,51.5171,-0.1062,1746176400.0,18.3,64.9,3.6,5.8,347.0,1016.0,30.0,0.0,0.0,73.0,0.0,18.3,64.9,10.0,6.0,3.2,4.1,6.6,377.4,68.0,37.74,6.105,44.215,51.245,3.0,5.0,23.0,2025.0,5.0,2.0,4.0,18.0,1.0,0.0,0.0,0.0,22.4,11.3,16.814285714285713,12.596666666666668
2025-05-03,51.5171,-0.1062,1746262800.0,16.0,60.8,9.6,15.5,326.0,1013.0,29.91,0.0,0.0,59.0,25.0,16.0,60.8,10.0,6.0,2.9,11.1,17.8,312.65,69.0,29.6,3.33,11.285,23.31,1.0,1.0,33.0,2025.0,5.0,3.0,5.0,18.0,1.0,0.0,0.0,0.0,18.3,12.3,17.342857142857145,12.726666666666667
2025-05-04,51.5171,-0.1062,1746348300.0,10.1,50.2,11.0,17.6,18.0,1018.0,30.06,0.01,0.0,62.0,25.0,7.7,45.9,10.0,6.0,1.7,12.6,20.3,286.75,68.0,10.915,1.48,6.105,14.615,1.0,1.0,44.0,2025.0,5.0,4.0,6.0,18.0,1.0,0.0,0.0,0.0,16.0,13.2,16.9,12.52
2025-05-05,51.5171,-0.1062,1746435600.0,10.0,50.0,15.7,25.2,28.0,1020.0,30.12,0.04,0.0,66.0,50.0,6.9,44.5,10.0,6.0,2.3,18.0,29.0,307.1,86.0,19.24,2.22,8.14,18.5,1.0,1.0,54.0,2025.0,5.0,5.0,0.0,19.0,1.0,0.0,0.0,0.0,10.1,18.2,15.728571428571428,12.553333333333333
2025-05-06,51.5171,-0.1062,1746522000.0,10.3,50.5,9.8,15.8,34.0,1025.0,30.27,0.0,0.0,58.0,75.0,8.2,46.7,10.0,6.0,3.0,11.3,18.2,303.4,81.0,17.575,2.775,7.585,12.025,1.0,1.0,64.0,2025.0,5.0,6.0,1.0,19.0,1.0,0.0,0.0,0.0,10.0,17.1,14.757142857142858,12.596666666666666
2025-05-07,51.5171,-0.1062,1746607500.0,11.4,52.5,8.5,13.7,28.0,1024.0,30.24,0.0,0.0,62.0,50.0,9.8,49.6,10.0,6.0,1.6,9.8,15.7,307.1,61.0,30.155,2.775,9.25,13.875,1.0,1.0,73.0,2025.0,5.0,7.0,2.0,19.0,1.0,0.0,0.0,0.0,10.3,16.2,14.071428571428571,12.636666666666665
2025-05-08,51.5171,-0.1062,1746693900.0,11.2,52.2,8.9,14.4,40.0,1021.0,30.15,0.0,0.0,62.0,50.0,9.5,49.0,10.0,6.0,1.8,10.3,16.6,290.45,73.0,22.385,1.85,7.77,13.32,1.0,1.0,81.0,2025.0,5.0,8.0,3.0,19.0,1.0,0.0,0.0,0.0,11.4,22.4,12.471428571428572,12.63
2025-05-09,51.5171,-0.1062,1746782100.0,13.4,56.1,10.1,16.2,83.0,1021.0,30.15,0.0,0.0,72.0,0.0,12.0,53.6,10.0,6.0,3.0,11.6,18.6,334.85,60.0,27.935,4.44,21.46,25.16,2.0,2.0,88.0,2025.0,5.0,9.0,4.0,19.0,1.0,0.0,0.0,0.0,11.2,18.3,11.771428571428572,12.770000000000001
2025-05-10,51.5171,-0.1062,1746867600.0,16.2,61.2,10.5,16.9,102.0,1019.0,30.09,0.0,0.0,63.0,0.0,16.2,61.2,10.0,6.0,3.1,12.1,19.5,333.0,68.0,27.565,5.55,17.02,21.46,2.0,2.0,93.0,2025.0,5.0,10.0,5.0,19.0,1.0,0.0,0.0,0.0,13.4,16.0,11.799999999999999,13.033333333333333
2025-05-11,51.5171,-0.1062,1746953100.0,18.2,64.8,9.6,15.5,102.0,1011.0,29.85,0.0,0.0,49.0,0.0,18.2,64.8,10.0,6.0,1.9,11.1,17.8,373.7,58.0,33.3,5.55,20.535,25.53,2.0,2.0,97.0,2025.0,5.0,11.0,6.0,19.0,1.0,0.0,0.0,0.0,16.2,10.1,12.957142857142857,13.226666666666665
2025-05-12,51.5171,-0.1062,1747041300.0,20.1,68.2,6.3,10.1,159.0,1010.0,29.83,0.01,0.0,60.0,25.0,20.1,68.2,10.0,6.0,2.9,7.3,11.7,321.9,63.0,44.955,4.625,16.28,21.645,2.0,2.0,99.0,2025.0,5.0,12.0,0.0,20.0,1.0,0.0,0.0,0.0,18.2,10.0,14.400000000000002,13.396666666666667
2025-05-13,51.5171,-0.1062,1747127700.0,17.2,63.0,6.7,10.8,68.0,1018.0,30.06,0.0,0.0,68.0,0.0,17.2,63.0,10.0,6.0,3.2,7.7,12.4,368.15,58.0,39.96,7.585,27.935,41.995,2.0,3.0,100.0,2025.0,5.0,13.0,1.0,20.0,1.0,0.0,0.0,0.0,20.1,10.3,15.385714285714284,13.603333333333332
2025-05-14,51.5171,-0.1062,1747214100.0,16.1,61.0,9.8,15.8,57.0,1021.0,30.15,0.0,0.0,55.0,0.0,16.1,61.0,10.0,6.0,3.3,11.3,18.2,310.8,68.0,27.38,4.44,19.055,25.715,2.0,2.0,98.0,2025.0,5.0,14.0,2.0,20.0,1.0,0.0,0.0,0.0,17.2,11.4,16.057142857142857,13.736666666666668
2025-05-15,51.5171,-0.1062,1747299600.0,12.3,54.1,12.3,19.8,10.0,1025.0,30.27,0.0,0.0,67.0,75.0,10.3,50.5,10.0,6.0,3.3,14.2,22.8,275.65,78.0,17.945,2.035,11.1,29.045,1.0,1.0,95.0,2025.0,5.0,15.0,3.0,20.0,1.0,0.0,0.0,0.0,16.1,11.2,16.214285714285715,13.773333333333335
2025-05-16,51.5171,-0.1062,1747386000.0,13.3,55.9,10.1,16.2,13.0,1026.0,30.3,0.0,0.0,72.0,25.0,11.9,53.4,10.0,6.0,3.5,11.6,18.6,279.35,74.0,17.02,2.96,11.285,18.685,1.0,1.0,90.0,2025.0,5.0,16.0,4.0,20.0,1.0,0.0,0.0,0.0,12.3,13.4,16.2,13.840000000000002
2025-05-17,51.5171,-0.1062,1747471500.0,12.3,54.1,8.1,13.0,26.0,1024.0,30.24,0.0,0.0,67.0,75.0,11.0,51.8,10.0,6.0,2.2,9.3,14.9,257.15,84.0,12.21,1.48,8.695,19.795,1.0,1.0,84.0,2025.0,5.0,17.0,5.0,20.0,1.0,0.0,0.0,0.0,13.3,16.2,15.642857142857144,13.906666666666666
2025-05-18,51.5171,-0.1062,1747557900.0,11.2,52.2,7.6,12.2,6.0,1021.0,30.15,0.0,0.0,66.0,75.0,9.7,49.5,10.0,6.0,1.5,8.7,14.1,266.4,65.0,14.43,2.035,13.505,18.5,1.0,2.0,75.0,2025.0,5.0,18.0,6.0,20.0,1.0,0.0,0.0,0.0,12.3,18.2,14.642857142857142,13.813333333333333
2025-05-19,51.5171,-0.1062,1747645200.0,12.1,53.8,11.6,18.7,83.0,1021.0,30.15,0.02,0.0,77.0,25.0,10.1,50.3,10.0,6.0,3.3,13.4,21.5,275.65,70.0,22.015,3.7,12.025,18.87,1.0,2.0,66.0,2025.0,5.0,19.0,0.0,21.0,1.0,0.0,0.0,0.0,11.2,20.1,13.5,13.770000000000001
2025-05-20,51.5171,-0.1062,1747731600.0,16.0,60.8,8.5,13.7,22.0,1021.0,30.15,0.0,0.0,51.0,0.0,16.0,60.8,10.0,6.0,3.4,9.8,15.7,345.95,78.0,13.505,6.475,11.47,13.135,1.0,1.0,56.0,2025.0,5.0,20.0,1.0,21.0,1.0,0.0,0.0,0.0,12.1,17.2,13.328571428571431,13.993333333333334
2025-05-21,51.5171,-0.1062,1747817100.0,14.3,57.7,3.4,5.4,9.0,1017.0,30.03,0.0,0.0,88.0,75.0,14.5,58.2,10.0,6.0,1.0,4.0,6.4,288.6,70.0,17.02,7.77,12.21,15.355,1.0,2.0,45.0,2025.0,5.0,21.0,2.0,21.0,1.0,0.0,0.0,0.0,16.0,16.1,13.071428571428571,14.07
2025-05-22,51.5171,-0.1062,1747903500.0,12.3,54.1,4.7,7.6,31.0,1019.0,30.09,0.0,0.0,67.0,75.0,11.8,53.2,10.0,6.0,2.2,5.4,8.7,336.7,57.0,43.105,5.55,17.575,34.04,2.0,2.0,34.0,2025.0,5.0,22.0,3.0,21.0,1.0,0.0,0.0,0.0,14.3,12.3,13.071428571428571,14.073333333333334
2025-05-23,51.5171,-0.1062,1747990800.0,14.3,57.7,5.8,9.4,258.0,1020.0,30.12,0.0,0.0,59.0,25.0,13.9,56.9,10.0,6.0,3.5,6.7,10.8,323.75,71.0,31.08,4.81,22.385,30.71,2.0,2.0,24.0,2025.0,5.0,23.0,4.0,21.0,1.0,0.0,0.0,0.0,12.3,13.3,13.214285714285714,14.246666666666668
2025-05-24,51.5171,-0.1062,1748076300.0,16.3,61.3,10.5,16.9,251.0,1012.0,29.88,0.01,0.0,88.0,75.0,16.3,61.3,10.0,6.0,0.5,15.9,25.5,268.25,56.0,21.645,2.59,8.51,11.47,1.0,1.0,14.0,2025.0,5.0,24.0,5.0,21.0,1.0,0.0,0.0,0.0,14.3,12.3,13.785714285714286,14.453333333333331
2025-05-25,51.5171,-0.1062,1748161800.0,14.1,57.4,15.9,25.6,276.0,1007.0,29.74,0.03,0.0,88.0,100.0,12.2,53.9,8.0,4.0,1.8,18.5,29.7,264.55,61.0,9.065,1.48,6.66,14.43,1.0,1.0,7.0,2025.0,5.0,25.0,6.0,21.0,1.0,0.0,0.0,0.0,16.3,11.2,14.200000000000001,14.546666666666669
2025-05-26,51.5171,-0.1062,1748250000.0,15.3,59.5,12.3,19.8,249.0,1016.0,30.0,0.05,0.0,63.0,50.0,15.3,59.5,10.0,6.0,3.4,14.2,22.8,262.7,74.0,17.76,2.035,9.25,19.61,1.0,1.0,2.0,2025.0,5.0,26.0,0.0,22.0,1.0,0.0,0.0,0.0,14.1,12.1,14.657142857142858,14.646666666666668
2025-05-27,51.5171,-0.1062,1748336400.0,15.1,59.2,12.3,19.8,233.0,1013.0,29.91,0.28,0.01,77.0,75.0,15.1,59.2,10.0,6.0,3.1,14.4,23.2,259.0,75.0,16.835,1.85,7.4,15.355,1.0,1.0,0.0,2025.0,5.0,27.0,1.0,22.0,1.0,0.0,0.0,0.0,15.3,16.0,14.528571428571428,14.71
2025-05-28,51.5171,-0.1062,1748421900.0,17.3,63.1,14.3,23.0,277.0,1014.0,29.94,0.12,0.0,63.0,50.0,17.3,63.1,10.0,6.0,0.9,17.5,28.2,273.8,61.0,19.795,1.48,4.625,10.915,1.0,1.0,1.0,2025.0,5.0,28.0,2.0,22.0,1.0,0.0,0.0,0.0,15.1,14.3,14.957142857142857,14.68
